,Idade,Salario
4320,36,5884.9
4321,32,5703.0
4322,30,5548.76
4323,31,5475.0
4324,33,5548.0
4325,34,5788.0
4326,31,5372.0
4327,32,5494.0
4328,35,5989.0
4329,27,4770.64
4330,32,5468.0
4331,30,5407.0
4332,29,4990.0
4333,31,5147.0
4334,29,5336.0
4335,30,5664.0
4336,32,5666.0
4337,29,4660.88
4338,32,5407.0
4339,31,5252.0
4340,31,5495.84
4341,33,5224.0
4342,34,5754.0
4343,39,6076.0
4344,35,5785.0
4345,33,5673.0
4346,34,5729.0
4347,30,5040.0
4348,35,5656.0
4349,37,6161.26
4350,30,5362.0
4351,37,5980.0
4352,38,6355.0
4353,35,5609.52
4354,30,5057.78
4355,30,5392.0
4356,36,6120.0
4357,36,5802.0
4358,32,5268.0
4359,34,5616.0
4360,31,5403.0
4361,33,5193.0
4362,33,5406.66
4363,30,5534.0
4364,30,5184.0
4365,32,5092.08
4366,31,5192.0
4367,28,5384.0
4368,28,5093.0
4369,31,5452.72
4370,29,5435.0
4371,28,4804.94
4372,29,5622.0
4373,31,5285.0
4374,27,4590.0
4375,32,5654.0
4376,36,5670.0
4377,32,5510.0
4378,29,5236.0
4379,34,6208.0
4380,33,5842.0
4381,29,5390.0
4382,29,5330.0
4383,33,5530.0
4384,32,5732.0
4385,30,5541.0
4386,34,5536.0
4387,33,5653.0
4388,35,5434.1
4389,30,5427.0
4390,32,5333.0
4391,34,5501.72
4392,31,5247.0
4393,28,5390.0
4394,33,5506.0
4395,34,5971.0
4396,31,5682.0
4397,35,6000.0
4398,29,5167.0
4399,37,6082.0
4400,30,5041.12
4402,27,4978.0
4403,32,5524.26
4404,34,5903.0
4405,30,4980.0
4406,32,5192.0
4407,31,5539.0
4408,32,5350.0
4409,29,4948.0
4410,27,4622.66
4411,28,4655.0
4412,32,5602.0
4413,33,5701.0
4414,27,4998.0
4415,34,5505.64
4416,31,5191.0
4417,33,5370.0
4418,37,5626.18
4419,35,5849.62
4420,34,5701.64
4421,29,4926.46
4422,29,5370.4
4423,29,5258.68
4424,30,5303.0
4425,32,5599.0
4426,37,5727.12
4427,32,5291.0
4428,34,5695.0
4429,34,5788.0
4430,30,5741.0
4431,27,4571.7
4432,34,5784.0
4433,32,5539.0
4434,30,5290.0
4435,36,6130.0
4436,35,5694.0
4437,32,5844.0
4438,28,5323.0
4439,35,5729.08
4440,30,5615.0
4441,31,5526.0
4442,28,5017.0
4443,31,4829.44
4444,36,5977.02
4445,30,5339.04
4446,36,5746.72
4447,33,5541.0
4448,26,4612.86
4449,30,5045.04
4450,27,5142.0
4451,36,5709.0
4452,31,5194.0
4453,35,5779.0
4454,29,5346.0
4455,31,5232.0
4456,34,6085.0
4457,31,5512.5
4458,31,5116.58
4459,30,5241.0
4460,36,5748.0
4461,30,5251.0
4462,28,4936.0
4463,34,5685.0
4464,36,6014.0
4465,36,5996.0
4466,29,5630.0
4467,33,5367.0
4468,33,5560.0
4469,34,5828.0
4470,33,5883.0
4471,34,5265.0
4472,33,5670.0
4473,28,5025.0
4474,31,5507.0
4475,34,5684.98
4476,28,5006.0
4477,32,5627.0
4478,27,5062.0
4479,33,5552.0
4480,36,5850.0
4481,31,5340.0
4482,32,5562.48
4483,35,6007.4
4484,29,5081.0
4485,34,5905.0
4486,28,5059.0
4487,31,5144.02
4488,31,5509.0
4489,29,5376.28
4490,32,5404.7
4491,30,5142.06
4492,30,5249.86
4493,31,5390.0
4494,27,4847.0
4495,34,5689.0
4496,32,5522.0
4497,26,4470.76
4498,35,5561.0
4499,32,5637.0
4500,35,5748.68
4501,30,5367.0
4502,37,5976.0
4503,36,5942.0
4504,28,5614.42
4505,36,6038.0
4506,33,5839.0
4507,34,5590.0
4508,30,5265.0
4509,25,4502.12
4510,39,6281.0
4511,29,5456.0
4512,37,6094.0
4513,29,5137.0
4514,30,5195.96
4515,31,5080.0
4516,27,5000.0
4517,33,5429.0
4518,31,5477.0
4519,30,5205.0
4520,33,5501.0
4521,31,5784.0
4522,24,4656.96
4523,28,5030.0
4524,36,6411.0
4525,32,5660.0
4526,30,5032.0
4527,37,5937.0
4528,28,5218.0
4529,30,5102.0
4530,31,5171.0
4532,28,5113.0
4533,28,4694.2
4534,30,5385.0
4535,36,6091.0
4536,30,5085.0
4537,32,5657.0
4538,31,5163.62
4539,31,5646.76
4540,31,5783.0
4541,33,5819.0
4542,32,5724.0
4543,32,5296.0
4544,31,5583.0
4545,35,5599.0
4546,30,5434.1
4547,32,5431.0
4548,29,5073.0
4549,34,5583.0
4550,33,5614.0
4551,30,5146.0
4552,34,5261.0
4553,32,5451.0
4554,34,5684.98
4555,32,5725.0
4556,35,6211.0
4557,34,5706.0
4558,30,5148.92
4559,39,6321.0
4560,34,5931.0
4561,29,5036.22
4562,38,5677.14
4563,35,5367.46
4564,38,6320.0
4565,28,5504.66
4566,34,5622.0
4567,34,5954.0
4568,32,5445.0
4569,28,5049.0
4570,31,5213.0
4571,31,5635.0
4572,28,4704.0
4573,37,5653.62
4574,35,6072.08
4575,37,6019.0
4576,34,5789.0
4577,37,5947.0
4578,35,5913.0
4579,33,5703.0
4580,37,6046.6
4581,32,5717.32
4582,32,5680.08
4583,27,4732.42
4584,29,5137.0
4585,29,5197.0
4586,36,6320.0
4587,40,6097.0
4588,37,6132.84
4589,30,5223.0
4590,31,5709.0
4591,32,5488.0
4592,29,5395.0
4593,34,5765.0
4594,38,6336.0
4595,35,5869.0
4596,31,5175.0
4597,31,5304.0
4598,30,5189.0
4599,31,5652.0
4600,29,4944.1
4601,30,5328.0
4602,28,5494.0
4603,30,4799.06
4604,23,4454.1
4605,34,5564.0
4606,30,5542.0
4607,34,5471.34
4608,36,5969.18
4609,32,5626.0
4610,25,4716.0
4611,36,6433.0
4612,27,4808.0
4613,33,5365.0
4614,30,5038.0
4615,31,5182.24
4616,32,5389.0
4617,33,5786.0
4618,29,5577.0
4619,30,5273.0
4620,29,5121.0
4621,33,5667.0
4622,35,5573.0
4623,28,5134.0
4624,27,5034.0
4625,34,5721.24
4626,32,5311.6
4627,30,5057.78
4628,28,5041.0
4629,35,6125.0
4630,30,5093.06
4631,35,5821.0
4632,25,4677.54
4633,25,4675.0
4634,33,5463.0
4635,27,5075.42
4636,29,5080.0
4637,33,5591.88
4638,36,6233.0
4639,36,6174.0
4640,28,5324.34
4641,36,5562.48
4642,29,5278.0
4643,32,5363.54
4644,34,5500.74
4645,31,5130.0
4646,31,5649.0
4647,34,5672.24
4648,35,5812.0
4649,39,6424.0
4650,33,5305.72
4651,33,5522.0
4652,31,5124.0
4653,31,5241.0
4654,31,5104.0
4655,30,5298.0
4656,32,5385.1
4657,32,5502.0
4658,30,5404.7
4659,32,5653.0
4660,34,5591.0
4661,31,5116.0
4662,34,5483.0
4663,34,5741.0
4664,30,5130.0
4665,29,5301.0
4666,29,5032.3
4667,36,5886.0
4668,29,5469.0
4669,30,5008.78
4670,31,5446.0
4671,35,5822.0
4672,30,5521.0
4673,30,5217.0
4674,33,5571.3
4675,31,5506.0
4676,35,5715.0
4677,38,5723.2
4678,34,5791.8
4679,30,5508.0
4680,29,5271.0
4681,33,5874.12
4682,30,5108.0
4683,34,6023.08
4684,29,4846.1
4685,30,5152.0
4686,32,5511.52
4687,31,5099.0
4688,32,5307.0
4689,34,5856.0
4690,35,5615.4
4691,26,4557.0
4692,32,5631.0
4693,30,5161.66
4694,33,5360.6
4695,31,5436.06
4696,33,5744.0
4697,29,5101.88
4698,30,5519.0
4699,35,5810.42
4700,28,5170.0
4701,34,5681.0
4702,33,5555.0
4703,36,6195.0
4704,32,5609.0
4705,29,5613.0
4706,35,6248.0
4707,35,5932.0
4708,32,5642.0
4709,34,6059.0
4710,35,6169.0
4711,28,5332.0
4712,32,5969.0
4713,33,5487.02
4714,26,4848.0
4715,31,5243.0
4716,31,5558.0
4717,33,5715.36
4718,34,5659.0
4719,30,5283.0
4720,27,4416.86
4721,32,5561.0
4722,30,5197.0
4723,29,5150.88
4724,33,5549.0
4725,33,5521.0
4726,28,4996.0
4727,36,5924.0
4728,32,5318.0
4729,34,6129.0
4730,28,4744.18
4731,33,6003.0
4732,31,5901.0
4733,31,5658.0
4734,34,5586.0
4735,33,5855.0
4736,32,5051.0
4737,31,5357.0
4738,31,5186.0
4739,30,5513.0
4740,35,6027.0
4741,35,6129.0
4742,31,5634.0
4743,27,5051.0
4744,28,5216.0
4745,34,5559.0
4746,30,5413.0
4747,36,6306.0
4748,31,5374.0
4749,29,5082.0
4750,27,4586.4
4751,30,5025.0
4752,32,5485.06
4753,29,5079.0
4754,31,5383.0
4755,38,6389.0
4756,30,5247.9
4757,33,5542.0
4758,31,5205.0
4759,32,5682.0
4760,33,5421.0
4761,35,5783.0
4762,32,5798.0
4763,32,5531.0
4764,33,5519.0
4765,34,5029.36
4766,29,5038.18
4767,39,6006.42
4768,30,5144.0
4769,32,5442.0
4770,31,5219.0
4771,31,5671.26
4772,35,5738.0
4773,35,5794.0
4774,32,5441.0
4775,31,5526.0
4776,36,5862.0
4777,32,5805.0
4778,38,5947.62
4779,29,5208.0
4780,24,4717.0
4781,31,5245.0
4782,31,5618.0
4783,30,5297.0
4784,35,5857.46
4786,37,6104.0
4787,32,5362.56
4788,35,5843.0
4789,30,5560.0
4790,33,5410.58
4791,33,5402.0
4792,29,5672.0
4793,28,5228.0
4794,28,5499.0
4795,32,5512.0
4796,32,5933.0
4797,32,5716.34
4798,28,4993.1
4799,30,5620.0
4800,32,5668.0
4801,23,4547.2
4802,32,5791.0
4803,33,5527.2
4804,32,5754.0
4805,32,5670.0
4806,31,5637.0
4807,35,6202.0
4808,32,5445.86
4809,38,5793.0
4810,34,5868.0
4811,33,5641.0
4812,31,5282.2
4813,33,5430.18
4814,31,5240.0
4815,34,5465.46
4816,28,5098.0
4817,35,6070.0
4818,28,5118.0
4819,31,5511.0
4820,34,5424.0
4822,28,5303.0
4823,35,5873.14
4824,32,5584.0
4825,26,4975.46
4826,30,5154.0
4827,29,5511.0
4828,29,5043.0
4829,32,5105.0
4830,37,6043.0
4831,36,5653.0
4832,28,5357.0
4833,26,4810.82
4834,30,5481.0
4835,35,5908.0
4836,33,5433.12
4837,34,5535.0
4838,31,5011.72
4839,30,5682.0
4840,28,4957.82
4841,34,5437.0
4842,27,5064.64
4843,32,5313.0
4844,33,5596.0
4845,27,4481.54
4846,25,4513.0
4847,34,5703.0
4848,33,5443.9
4849,33,5713.0
4850,36,5648.0
4851,30,5102.0
4852,26,5206.0
4853,32,5550.0
4854,31,5638.92
4855,33,5427.0
4856,33,5480.16
4857,34,5668.0
4858,31,5410.0
4859,30,5295.0
4860,34,5908.42
4861,29,5266.0
4862,35,5650.68
4863,29,5174.0
4864,27,4671.66
4865,27,4517.8
4866,29,5281.0
4867,34,5541.0
4868,28,4988.2
4869,34,5729.0
4870,36,5916.0
4871,32,5121.0
4872,28,5025.0
4873,30,5355.0
4874,33,5717.0
4875,35,6007.0
4876,33,5708.5
4877,32,4961.74
4878,32,5524.0
4879,29,5109.72
4880,33,5756.0
4881,36,6337.0
4882,35,6008.0
4883,29,4789.0
4884,31,5314.0
4885,30,5097.0
4886,27,5179.0
4887,24,4840.0
4888,28,5045.0
4889,29,5028.38
4890,33,5550.0
4891,28,5047.0
4892,30,5185.0
4893,31,5424.0
4894,35,5687.92
4895,31,5321.0
4896,28,4911.0
4897,33,5535.0
4898,30,5429.0
4899,31,5307.0
4900,31,5597.0
4901,35,5229.0
4902,28,5409.0
4903,30,5395.0
4904,31,5489.0
4905,37,6330.0
4906,34,5696.74
4907,33,5564.0
4908,30,5184.0
4909,34,5781.0
4910,30,5379.0
4911,33,5529.0
4912,29,5017.0
4913,30,4919.6
4914,33,5456.0
4915,32,5773.0
4916,28,5163.0
4917,31,5602.66
4918,35,5879.0
4919,29,5281.0
4920,29,5173.0
4921,38,6147.0
4922,37,6239.0
4923,31,5294.0
4924,39,6532.0
4925,30,4775.54
4926,34,5827.0
4927,33,5747.0
4928,31,5236.0
4929,30,5402.0
4930,34,5884.0
4931,27,4547.2
4932,30,5682.0
4933,30,5217.0
4934,29,5190.0
4935,30,5213.0
4936,31,5772.2
4937,36,5802.58
4938,35,5981.92
4939,31,5582.0
4940,34,5217.52
4941,30,5579.0
4942,31,5466.0
4943,36,6089.0
4944,31,5606.0
4945,32,5714.0
4946,31,5336.0
4947,31,5284.0
4948,29,5237.0
4949,32,5374.0
4950,30,5428.0
4951,31,5062.0
4952,32,5524.26
4953,30,5616.0
4954,32,5441.94
4955,28,4866.0
4956,36,5982.0
4958,37,6316.0
4959,29,5180.0
4960,36,5849.0
4961,31,5571.0
4962,39,6229.0
4963,31,5555.62
4964,36,5764.0
4965,38,6095.0
4966,34,5689.0
4967,36,5760.44
4968,32,5560.0
4969,35,5691.0
4970,34,5842.0
4971,32,5334.0
4972,34,5806.0
4973,36,6037.78
4974,31,5247.0
4975,28,4961.0
4976,31,5364.52
4977,26,5005.0
4978,35,5719.0
4979,31,5563.0
4980,32,5430.0
4981,35,5882.0
4982,25,4788.0
4983,33,6039.0
4984,26,4734.0
4985,33,5222.0
4986,34,5665.38
4987,33,5479.0
4988,32,5681.06
4989,26,4969.0
4990,31,5367.46
4991,29,5313.0
4992,31,5184.0
4993,30,5246.0
4994,33,5736.0
4995,34,5655.58
4996,35,5689.0
4997,34,5771.0
4998,34,5815.0
4999,35,5759.0
5000,29,5306.0
5001,33,5826.1
5002,30,5262.6
5003,35,5689.0
5004,33,5426.0
5005,33,6091.0
5006,30,5219.48
5007,31,5833.0
5008,32,5320.0
5009,37,5948.0
5010,32,5173.42
5011,36,5805.52
5012,33,5564.0
5013,32,5177.34
5014,26,4545.24
5015,28,5029.0
5016,28,5227.0
5017,34,5757.5
5018,34,5713.4
5019,31,5183.0
5020,32,5489.0
5021,30,5547.0
5022,33,5871.0
5023,35,5818.0
5024,34,5669.0
5025,31,4988.2
5026,30,5381.0
5027,36,5829.04
5028,37,5675.18
5029,36,6090.0
5030,33,5732.0
5031,30,5742.0
5032,29,5064.0
5033,33,5500.0
5034,31,5288.0
5035,31,5672.24
5036,33,5962.0
5037,29,4859.0
5038,35,5594.0
5039,28,5600.0
5040,31,5117.0
5041,34,5641.86
5043,36,6119.0
5044,30,5438.0
5045,31,5463.0
5046,31,5368.44
5047,29,4865.7
5048,32,5660.0
5049,29,5198.0
5050,32,5768.0
5051,30,5579.0
5052,26,4651.0
5054,33,5539.0
5055,35,6263.0
5056,30,5160.68
5057,29,5277.0
5058,26,4560.0
5059,34,5894.7
5060,27,5020.0
5061,34,5830.02
5062,31,5514.0
5063,35,5964.0
5064,32,5583.0
5065,29,5372.0
5066,38,6378.0
5067,32,5584.0
5068,34,5516.42
5069,28,5000.94
5070,34,5626.18
5071,32,5817.0
5072,28,4838.0
5073,34,5617.0
5074,33,5883.0
5075,33,5704.0
5076,33,5849.0
5077,36,5641.0
5078,30,5568.0
5079,24,4566.0
5080,33,5275.0
5081,36,5831.0
5082,34,5709.0
5083,32,5422.0
5084,32,5199.0
5085,31,5098.0
5086,39,6227.0
5087,32,5571.0
5088,30,5113.0
5089,24,4521.0
5090,29,5155.0
5091,31,5583.0
5092,29,5298.0
5093,28,5415.48
5094,31,5365.0
5095,36,5926.0
5096,34,5959.0
5098,31,5318.0
5099,29,5142.0
5100,30,5327.0
5101,32,5229.0
5102,35,5658.0
5103,30,5101.0
5104,24,4684.4
5105,32,5959.0
5106,28,5144.0
5107,25,4690.0
5108,29,5128.0
5109,29,5122.0
5110,36,5774.0
5111,29,5099.92
5112,35,5665.0
5113,32,5591.0
5114,32,5513.48
5115,34,5993.0
5116,35,5756.0
5117,32,5941.0
5118,27,5057.0
5119,34,5786.0
5120,32,5563.0
5121,33,5541.0
5122,32,5751.0
5123,35,6036.0
5124,33,5510.54
5125,34,5500.74
5126,33,5655.0
5127,35,5555.0
5128,28,5189.0
5129,33,5760.0
5130,35,6016.0
5131,32,5496.0
5132,34,5702.62
5133,32,5768.0
5134,34,5624.0
5135,32,5111.68
5136,30,5116.0
5137,26,4535.44
5138,32,5290.0
5139,32,5336.0
5140,33,5500.0
5141,34,5451.74
5142,28,4508.98
5143,31,5294.0
5144,32,5559.0
5145,30,5449.0
5146,38,6083.84
5147,30,5076.0
5148,38,5748.68
5149,29,5126.0
5150,34,5637.0
5151,31,5332.0
5152,35,6027.0
5153,28,4887.26
5154,36,6029.0
5155,37,6245.0
5156,30,5284.0
5157,31,5767.0
5158,30,5136.0
5159,36,5921.16
5160,26,4730.46
5161,34,5580.0
5162,33,5938.0
5163,30,5003.88
5164,28,5132.26
5165,29,5477.0
5166,34,5274.0
5167,32,5555.0
5168,29,5131.0
5169,35,6049.0
5170,30,5143.0
5171,33,5630.0
5172,30,5571.0
5173,32,5541.0
5174,35,5617.0
5175,32,5735.0
5176,32,5522.3
5177,30,5224.0
5178,34,5594.0
5179,29,5101.0
5180,32,5177.34
5181,34,5833.0
5182,37,6233.0
5183,30,5055.0
5184,29,5156.0
5185,33,5826.1
5186,30,5359.0
5187,35,5922.0
5188,36,5822.0
5189,27,4787.3
5190,31,5207.72
5191,40,5915.28
5192,37,5871.18
5193,30,5213.0
5194,34,5870.0
5195,33,5152.84
5196,32,5425.28
5197,35,6047.0
5198,36,5835.0
5199,24,4895.0
5200,31,5173.0
5201,36,5659.0
5202,27,4980.0
5203,30,5462.0
5204,30,5677.0
5205,35,5930.0
5206,29,5220.0
5207,33,5397.84
5208,30,5217.52
5209,36,5828.06
5210,33,5364.0
5211,29,4499.18
5212,32,5512.0
5213,32,5366.0
5214,31,5237.12
5215,31,5324.0
5216,29,5449.0
5217,24,4505.0
5218,29,4917.0
5219,35,5892.0
5220,27,5082.28
5221,35,6078.94
5222,30,5121.0
5223,31,5770.0
5224,30,5144.0
5225,32,5559.0
5226,30,5385.0
5227,29,5299.0
5228,27,5226.0
5229,28,5039.0
5230,29,5189.0
5231,29,5066.0
5232,30,5357.0
5233,28,5187.0
5234,30,5016.62
5235,32,5601.0
5236,35,5395.88
5237,28,5190.0
5238,33,6045.0
5239,32,5330.0
5240,32,5780.04
5241,34,5624.0
5242,34,5852.0
5243,33,5680.0
5244,32,5749.0
5245,39,6234.76
5246,29,5115.0
5247,34,5946.0
5248,30,5388.0
5249,27,5350.0
5250,35,5748.68
5251,29,5260.0
5252,30,5453.0
5253,33,5457.0
5254,29,5142.0
5255,31,5647.0
5256,27,4682.0
5257,35,6197.0
5258,32,5738.88
5259,33,6003.0
5260,34,5908.0
5261,32,5928.0
5262,29,5118.54
5263,34,5554.0
5264,32,5680.08
5265,33,5781.0
5266,31,5525.0
5267,36,6086.0
5268,30,5403.0
5269,35,5751.0
5271,35,5869.0
5272,27,4750.0
5273,33,5658.0
5274,29,4983.0
5275,35,6162.24
5276,30,5301.8
5277,35,5822.0
5278,38,6078.0
5279,35,6041.0
5280,35,5802.0
5281,28,4781.0
5282,34,5980.0
5283,33,5584.0
5284,30,5525.0
5285,30,5325.0
5286,33,5723.0
5287,32,5508.58
5288,34,5491.0
5289,32,5304.0
5290,30,5386.0
5291,31,5103.84
5292,29,5280.0
5293,29,5041.0
5294,35,5836.88
5295,29,5140.0
5296,30,4977.42
5297,34,5772.0
5298,29,5128.0
5299,27,5263.0
5300,33,5308.0
5301,28,5042.0
5302,35,5725.16
5303,37,6161.0
5304,32,5510.0
5305,30,4944.0
5306,33,5788.0
5307,29,5320.0
5308,33,5835.0
5309,31,5519.36
5310,34,5677.14
5311,32,5439.98
5312,34,5691.0
5313,29,4864.72
5314,34,5855.5
5315,25,4556.0
5316,27,4858.0
5317,33,5661.46
5318,32,5946.0
5319,32,5389.0
5320,29,5302.78
5321,28,5121.0
5322,34,5636.0
5323,36,6097.0
5324,29,5048.0
5325,35,5653.62
5326,25,4539.36
5327,34,6013.0
5328,30,5267.0
5329,32,5715.0
5330,28,5158.0
5331,33,5455.66
5332,35,6034.0
5333,32,5567.0
5334,28,5058.0
5335,33,5646.0
5336,31,5260.64
5337,32,5307.0
5338,30,5218.0
5339,30,4948.02
5340,30,5173.42
5341,31,5190.08
5342,27,4541.0
5343,30,5038.18
5344,39,6254.36
5345,31,5680.0
5346,31,5645.0
5347,36,6478.0
5348,36,5902.0
5349,30,5633.0
5350,30,5689.0
5351,35,6085.8
5352,34,5680.0
5353,34,5635.0
5354,36,6184.0
5355,36,6218.1
5356,28,5094.04
5357,30,5211.0
5358,32,5680.0
5359,28,5042.1
5360,29,4958.8
5361,32,5667.0
5362,31,5403.72
5363,39,6235.0
5364,31,5557.0
5365,27,5038.0
5366,24,4640.3
5367,33,5947.0
5368,27,5113.0
5369,32,5293.0
5370,31,5130.3
5371,32,5058.0
5372,29,5104.0
5373,32,5727.0
5374,26,4733.0
5375,33,5467.42
5376,32,5423.32
5377,32,5617.36
5378,26,4569.0
5379,35,5882.0
5380,33,5520.0
5381,33,6038.0
5382,35,5817.0
5383,34,6137.0
5384,35,5752.0
5385,31,5035.24
5386,30,5091.0
5387,33,5643.0
5388,30,5375.0
5389,29,5471.0
5390,32,5577.0
5391,31,5257.7
5392,36,5866.0
5393,31,5346.88
5394,33,5627.0
5395,30,5269.0
5396,28,5077.0
5397,32,5353.0
5398,34,5932.0
5399,30,5252.0
5400,27,4897.06
5401,37,6195.56
5402,24,4543.0
5403,31,5509.0
5404,35,6306.0
5405,34,5795.0
5406,30,5381.0
5407,35,5817.28
5408,33,5408.62
5409,29,5430.18
5410,36,5918.22
5411,26,4595.0
5412,33,5618.0
5413,36,6095.0
5414,29,4972.0
5415,27,4877.46
5416,35,5940.76
5417,32,5547.0
5418,31,5240.06
5419,29,5247.0
5420,29,5114.0
5421,30,5094.0
5422,30,5046.0
5423,29,5095.02
5424,32,5614.0
5425,30,5631.0
5426,35,5750.0
5427,31,5174.0
5428,29,5159.0
5429,34,6069.0
5430,35,5840.0
5431,33,5378.24
5432,31,5589.0
5433,35,6021.0
5434,34,5779.0
5435,33,5844.0
5436,33,5852.0
5437,30,5800.0
5438,35,5398.82
5439,26,4962.72
5440,29,5441.94
5441,31,5434.0
5442,28,5417.0
5443,28,5049.0
5444,31,5269.0
5445,29,5118.0
5446,35,6069.0
5447,32,5662.0
5448,34,5600.0
5449,34,5726.14
5450,28,4702.04
5451,33,5888.0
5452,35,5854.52
5453,34,6054.0
5454,29,5073.0
5455,35,6416.0
5456,33,5563.0
5457,35,6032.0
5458,33,5963.3
5459,26,5108.0
5460,30,5220.46
5461,28,4989.0
5462,29,4591.3
5463,34,5426.0
5464,33,5549.0
5465,35,5784.94
5466,34,5914.0
5467,29,5084.24
5468,28,5046.0
5469,26,4726.0
5470,35,6051.5
5471,31,5667.0
5472,35,6251.0
5473,31,5372.0
5474,31,5574.0
5475,32,5599.72
5476,35,5818.26
5477,32,5434.0
5478,28,5047.0
5479,35,5759.46
5480,33,5690.0
5481,30,5064.0
5482,32,5523.28
5483,29,5005.0
5484,35,6140.0
5485,29,5682.0
5486,29,5143.0
5487,35,6048.0
5488,34,5754.56
5489,30,5502.0
5490,32,5709.0
5491,31,5622.0
5492,31,5070.0
5493,32,5496.0
5494,33,5569.0
5495,34,5808.0
5496,30,5323.0
5497,24,4473.7
5498,34,5747.0
5499,28,5072.0
5500,25,4951.0
5501,37,6037.0
5502,31,5703.0
5503,29,5167.0
5504,32,5354.0
5505,36,6141.0
5506,31,5324.34
5507,29,5100.0
5508,34,5675.0
5509,36,5940.0
5510,31,5424.3
5511,31,5495.0
5512,27,4630.5
5513,29,5348.0
5514,36,5954.48
5515,28,5185.0
5516,33,5555.0
5517,32,5332.18
5518,38,6247.0
5519,37,6152.0
5520,31,5315.0
5521,27,4767.0
5522,30,5065.62
5523,26,4959.0
5524,32,5573.26
5525,32,5274.0
5526,33,5770.0
5527,31,5466.0
5528,29,5083.0
5529,28,5057.0
5530,29,5126.0
5531,34,5746.0
5532,28,5237.0
5533,34,5824.0
5534,26,4683.0
5535,34,6192.62
5536,34,5582.0
5537,33,5688.9
5538,34,5617.0
5539,31,5228.0
5540,29,5350.0
5541,26,4525.0
5542,29,5558.0
5543,36,5750.0
5544,32,5682.0
5545,30,5045.0
5546,35,6412.0
5547,34,5589.0
5548,30,5346.0
5549,34,5578.0
5550,32,5561.5
5551,33,5556.0
5552,35,5351.0
5553,31,5250.0
5554,28,4951.0
5555,36,5950.56
5556,32,5221.0
5557,29,5422.0
5558,31,5573.0
5559,29,5500.0
5560,33,5363.54
5561,29,5200.0
5562,31,5584.0
5563,35,5889.0
5564,30,5449.78
5565,33,5458.0
5566,33,5709.48
5567,30,5644.8
5568,32,5496.0
5569,32,5553.0
5570,32,5557.58
5571,33,5398.0
5572,31,5106.78
5573,30,5508.0
5574,33,5571.0
5575,32,5700.0
5576,33,5655.0
5577,32,5225.0
5578,35,5674.0
5579,31,5517.4
5580,32,5334.0
5581,34,5846.0
5582,29,4856.88
5583,29,5195.96
5584,34,5578.16
5585,35,5762.0
5586,32,5498.0
5587,31,5717.0
5588,25,4540.0
5589,36,5881.0
5590,28,4773.0
5591,28,4929.4
5592,34,5851.58
5593,33,5537.98
5594,30,5552.0
5595,32,5312.0
5596,25,4425.68
5597,33,5432.0
5598,33,5983.0
5599,29,5384.0
5600,28,5205.0
5601,33,5152.84
5602,35,5754.0
5603,27,4896.0
5604,33,6006.42
5605,36,5925.0
5606,33,5846.0
5607,29,5276.0
5608,34,5939.78
5609,32,5638.0
5610,36,6184.0
5611,27,5147.0
5612,33,5495.0
5613,28,5079.0
5614,28,4973.5
5615,36,6011.0
5616,30,5540.0
5617,33,5502.7
5618,33,5494.86
5619,29,5261.0
5620,37,6096.0
5621,33,5525.24
5622,25,4633.0
5623,32,5537.0
5624,34,5319.44
5625,33,5580.0
5626,32,5546.0
5627,29,5167.0
5628,26,4892.0
5629,31,5668.0
5630,30,5313.0
5631,29,5142.0
5632,27,5244.0
5633,36,6232.0
5634,29,5404.0
5635,28,4614.0
5636,31,5044.0
5637,32,5195.96
5638,31,5136.0
5639,32,5343.94
5640,28,5047.0
5641,32,5753.0
5642,32,5587.0
5643,32,5417.44
5644,27,5240.0
5645,25,4639.0
5646,26,4663.82
5647,35,5773.0
5648,30,5619.0
5649,34,5536.02
5650,31,5525.24
5651,34,5956.44
5652,26,4558.0
5653,35,5741.0
5654,31,5496.0
5655,31,5186.16
5656,31,5218.5
5657,28,4947.04
5658,32,5633.0
5659,33,5608.0
5660,31,5501.0
5661,30,5485.06
5662,30,5052.0
5663,31,5566.0
5664,35,5838.0
5665,30,5148.0
5666,32,5599.0
5667,37,5757.0
5668,30,5452.0
5669,33,5580.0
5670,29,5037.2
5671,28,5083.0
5672,31,5518.0
5673,32,5334.0
5674,27,4741.0
5675,32,5720.0
5676,32,5503.68
5677,39,6449.0
5678,29,5018.58
5679,34,5455.0
5680,28,5151.0
5681,34,5410.0
5682,37,6418.0
5683,33,5545.82
5684,31,5546.0
5685,38,5987.0
5686,33,5832.0
5687,31,5693.0
5688,31,5686.0
5689,33,5500.74
5690,34,5530.0
5691,31,5171.0
5692,34,5734.0
5693,34,6063.26
5694,24,4498.0
5695,33,5785.92
5696,32,5707.0
5697,33,5730.0
5698,35,5933.0
5699,31,5172.0
5700,29,5608.0
5701,29,5304.0
5703,31,5036.0
5704,33,5749.66
5705,26,4621.0
5706,29,5022.5
5707,33,5488.0
5708,31,5119.0
5709,30,5040.0
5710,30,5157.74
5711,35,5693.0
5712,30,5378.24
5713,27,4659.0
5714,30,5207.0
5715,33,5426.0
5716,31,5600.0
5717,33,5607.0
5718,32,5515.0
5719,33,5476.24
5720,27,5200.0
5721,34,5453.7
5722,33,5632.0
5723,27,5099.0
5724,36,5976.0
5725,33,5703.0
5726,33,5474.0
5727,34,5633.0
5728,28,5264.0
